playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity
leetcbr01,,leetcbr01h,Brian,Leetch,,Brian Joseph,,72,185,L,P200902,3071,leetcbr01,1987,2005,,,D,1968,3,3,USA,TX,Corpus Christi,,,,,,
lefebgu01,,,Guillaume,Lefebvre,,,,73,202,L,19785,43845,lefebgu01,2001,2009,,,L,1981,5,7,Canada,QC,Amos,,,,,,
lefebpa01,,,Patrice,Lefebvre,,Patrice,,66,160,L,19276,3076,lefebpa01,1998,1998,,,R,1967,6,28,Canada,QC,Montreal,,,,,,
lefebsy01,,,Sylvain,Lefebvre,,Sylvain,,74,205,L,10927,3077,lefebsy01,1989,2002,,,D,1967,10,14,Canada,QC,Richmond,,,,,,
leflebr01,,,Bryan,Lefley,,Bryan Andrew,,72,195,R,13353,3078,leflebr01,1972,1977,,,D,1948,10,18,Canada,MB,Grosse Isle,1997,10,28,Italy,,Bolzano
leflech01,,,Chuck,Lefley,,Charles Thomas,,74,185,L,13354,3079,leflech01,1970,1980,,,C,1950,1,20,Canada,MB,Winnipeg,,,,,,
legacma01,,,Manny,Legace,,Emmanuel Fernandez,,69,204,L,18372,3081,legacma01,1998,2009,,,G,1973,2,4,Canada,ON,Alliston,,,,,,
,legergi01c,,Gilles,Leger,,Gilles,,,,,,61621,legergi99c,,,,,,1941,7,16,Canada,ON,Cornwall,,,,,,
legerro01,,,Roger,Leger,,Roger,,71,200,R,13355,12098,legerro01,1943,1949,,,D,1919,3,26,Canada,QC,L'Annonciation,1965,4,7,,,
leggeba01,,,Barry,Legge,,Barry Graham,,72,186,L,13356,7425,leggeba01,1979,1981,1974,1978,D,1954,10,22,Canada,MB,Winnipeg,,,,,,
leggera01,,,Randy,Legge,,Randall Norman,,71,184,R,13357,10542,leggera01,1972,1972,1974,1976,D,1945,12,16,Canada,ON,Newmarket,,,,,,
legricl01,,,Claude,Legris,,CLaude,,69,160,L,18589,6602,legricl01,1980,1981,,,G,1956,11,6,Canada,QC,Verdun,,,,,,
legwada01,,,David,Legwand,,David,,74,190,L,16818,31823,legwada01,1998,2011,,,C,1980,8,17,USA,MI,Detroit,,,,,,
lehmahu01,lehmahu01c,lehmahu01h,Hugh,Lehman,,Frederick Hugh,Old Eagle Eyes,68,168,L,P195813,3085,lehmahu01,1926,1927,,,G,1885,10,27,Canada,ON,Pembroke,1961,4,8,,,
lehmasc01,,,Scott,Lehman,,,,73,200,L,21334,71882,lehmasc01,2008,2008,,,D,1986,1,5,Canada,ON,Windsor,,,,,,
lehmato01,,,Tommy,Lehman,,Tommy,,73,185,L,13358,6328,lehmato01,1987,1989,,,C,1964,2,3,Sweden,,Solna,,,,,,
lehnero01,,,Robin,Lehner,,,,75,220,,,,lehnero01,2010,2011,,,G,1991,7,24,Sweden,,Goteborg,,,,,,
lehouya01,,,Yanick,Lehoux,,,,73,200,R,19641,43828,lehouya01,2005,2006,,,C,1982,4,8,Canada,QC,Montreal,,,,,,
lehtije01,,,Jere,Lehtinen,,Jere,,72,192,R,10930,3088,lehtije01,1995,2009,,,R,1973,6,24,Finland,,Espoo,,,,,,
lehtoan01,,,Antero,Lehtonen,,Antero,,72,185,L,13360,7353,lehtoan01,1979,1979,,,L,1954,4,12,Finland,,Tampere,,,,,,
lehtoka01,,,Kari,Lehtonen,,,,76,205,L,20587,50538,lehtoka01,2003,2011,,,G,1983,11,16,Finland,,Helsinki,,,,,,
lehtomi01,,,Mikko,Lehtonen,,,,73,194,L,20443,56043,lehtomi01,2006,2006,,,D,1978,6,12,Finland,,Oulu,,,,,,
lehtomi02,,,Mikko,Lehtonen,,,,75,196,R,21701,87863,lehtomi02,2008,2009,,,R,1987,4,1,Finland,,Espoo,,,,,,
lehtope01,,,Petteri,Lehto,,Petteri,,72,175,L,13359,35143,lehtope01,1984,1984,,,D,1961,3,13,Finland,,Turku,,,,,,
lehtope02,,,Petti,Lehtonen,,,,,,,,,lehtope02,,,1978,1978,,,,,,,,,,,,,
lehvohe01,,,Henri,Lehvonen,,Henri,Hank,71,200,L,13361,10422,lehvohe01,1974,1974,,,D,1950,8,26,Canada,ON,Sarnia,,,,,,
leiered01,,,Edward,Leier,,Edward,,71,175,R,13362,12071,leiered01,1949,1950,,,C,1927,11,3,Canada,,,,,,,,
leighmi01,,,Michael,Leighton,,,,75,186,L,19254,42501,leighmi01,2002,2010,,,G,1981,5,19,Canada,ON,Petrolia,,,,,,
leinomi01,,,Mikko,Leinonen,,Mikko Simo Yrjana,,72,175,L,13363,3090,leinomi01,1981,1984,,,C,1955,7,15,Finland,,Tampere,,,,,,
leinovi01,,,Ville,Leino,,,,72,182,L,22652,70492,leinovi01,2008,2011,,,L,1983,10,6,Finland,,Savonlinna,,,,,,
leitebo01,,,Bobby,Leiter,,Robert Edward,Knobby,69,175,L,13364,3092,leitebo01,1962,1975,1975,1975,C,1941,3,22,Canada,MB,Winnipeg,,,,,,
leiteke01,,,Ken,Leiter,,Kenneth,,73,195,L,13365,3093,leiteke01,1984,1989,,,D,1961,4,19,USA,MI,Detroit,,,,,,
lemaija01,lemaija01c,lemaija01h,Jacques,Lemaire,,Jacques Gerard,,70,180,L,P198402,3095,lemaija01,1967,1978,,,C,1945,9,7,Canada,QC,LaSalle,,,,,,
lemaymo01,,,Moe,Lemay,,Maurice,,71,185,L,13367,3097,lemaymo01,1981,1988,,,L,1962,2,18,Canada,SK,Saskatoon,,,,,,
lemelja01,,,Jacques,Lemelin,,Jacques,,70,165,L,,11902,lemelja01,,,1972,1972,G,1949,11,11,Canada,QC,Quebec City,,,,,,
lemelre01,,,Reggie,Lemelin,,Rejean M.,,71,170,L,18319,3100,lemelre01,1978,1992,,,G,1954,11,19,Canada,QC,Quebec City,,,,,,
lemelro01,,,Roger,Lemelin,,Roger Marcel,,75,215,R,13368,6648,lemelro01,1974,1977,,,D,1954,2,6,Canada,ON,Iroquois Falls,,,,,,
lemieal01,,,Alain,Lemieux,,Alain,,72,185,L,13369,6889,lemieal01,1981,1986,,,C,1961,5,24,Canada,QC,Montreal,,,,,,
lemiebo01,,,Bob,Lemieux,,Robert Lynne,,73,195,L,13370,10672,lemiebo01,1967,1967,,,D,1944,12,16,Canada,QC,Montreal,,,,,,
lemiecl01,,,Claude,Lemieux,,Claude Percy,,73,227,R,10932,3102,lemiecl01,1983,2008,,,R,1965,7,16,Canada,QC,Buckingham,,,,,,
lemieja01,,,Jacques,Lemieux,,Jacques Leonard,,74,190,R,13371,10069,lemieja01,1967,1969,,,D,1943,4,8,Canada,QC,Matane,,,,,,
lemieje01,,,Jean,Lemieux,,Jean Louis,,73,180,R,13372,3103,lemieje01,1973,1977,,,D,1952,5,31,Canada,QC,Rouyn-Noranda,,,,,,
lemiejo01,,,Jocelyn,Lemieux,,Jocelyn,,71,220,L,10933,3104,lemiejo01,1986,1997,,,R,1967,11,18,Canada,QC,Mont-Laurier,,,,,,
lemiema01,,lemiema01h,Mario,Lemieux,,Mario,The Magnificent,76,230,R,P199701,3105,lemiema01,1984,2005,,,C,1965,10,5,Canada,QC,Montreal,,,,,,
lemiere01,,,Real,Lemieux,,Real Gaston,Frenchy/One Punch,71,180,L,13373,3106,lemiere01,1966,1973,,,L,1945,1,3,Canada,QC,Victoriaville,1975,10,24,,,
lemieri01,,,Rich,Lemieux,,Richard Bernard,,68,155,L,13374,3107,lemieri01,1971,1975,1976,1976,C,1951,4,19,Canada,QC,Temiscamingue,,,,,,
lenarmi01,,,Mike,Lenarduzzi,,Michael P.,,73,165,L,18320,3109,lenarmi01,1992,1993,,,G,1972,9,14,Canada,ON,London,,,,,,
lenarti01,,,Tim,Lenardon,,Timothy Norman,,74,185,L,10935,3108,lenarti01,1986,1989,,,C,1962,5,11,Canada,BC,Trail,,,,,,
lenevda01,,,David,LeNeveu,,,,73,187,L,20546,62871,lenevda01,2005,2010,,,G,1983,5,23,Canada,BC,Fernie,,,,,,
leonage01,,,George,Leonard,,George Joseph Arthur,,68,150,R,,,,,,,,C,1884,8,27,Canada,QC,Quebec City,,,,,,
leopojo01,,,Jordan,Leopold,,,,73,200,L,19165,42548,leopojo01,2002,2011,,,D,1980,8,3,USA,MN,Golden Valley,,,,,,
lepinhe01,,,Hec,Lepine,,Hector Theodule,,71,185,R,13375,25063,lepinhe01,1925,1925,,,C,1897,12,7,Canada,QC,Ste. Anne de Bellevue,1951,3,29,,,
lepinpi01,lepinpi01c,,Pit,Lepine,,Alfred Pierre,,71,168,L,13376,3115,lepinpi01,1925,1937,,,C,1901,7,30,Canada,QC,Ste. Anne de Bellevue,1955,8,2,Canada,QC,Ste-Rose
lepissa01,,,Sami,Lepisto,,,,71,176,L,21324,76164,lepissa01,2007,2011,,,D,1984,10,17,Finland,,Espoo,,,,,,
leroufr01,,,Francois,Leroux,,Francois,,78,247,L,10936,3116,leroufr01,1988,1997,,,D,1970,4,18,Canada,QC,Ste-Adele,,,,,,
lerouga01,,,Gaston,Leroux,,Gaston,Gus,72,195,L,13377,22670,lerouga01,1935,1935,,,D,1913,1,9,Canada,QC,Montreal,,,,,,
lerouge01,,,Gerry,Leroux,,Gerald,,67,160,L,,8556,lerouge01,,,1978,1978,L,1958,6,9,Canada,ON,St. Bernardin,,,,,,
lerouje01,,,Jean-Yves,Leroux,,Jean Yves,,74,211,L,10830,23898,lerouje01,1996,2000,,,L,1976,6,24,Canada,QC,Montreal,,,,,,
leschcu01,,,Curtis,Leschyshyn,,Curtis Michael,,73,207,L,10937,3118,leschcu01,1988,2003,,,D,1969,9,21,Canada,MB,Thompson,,,,,,
lesiear01,,,Art,Lesieur,,Arthur,,71,191,R,13378,17002,lesiear01,1928,1935,,,D,1907,9,13,USA,MA,Fall River,1967,12,31,,,
lessafr01,,,Francis,Lessard,,,,75,235,R,10999,29682,lessafr01,2001,2010,,,D,1979,5,30,Canada,QC,Montreal,,,,,,
lessaju01,,,Junior,Lessard,,,,72,195,R,21235,54881,lessaju01,2005,2007,,,R,1980,5,26,Canada,QC,St. Joseph de Beauce,,,,,,
lessama01,,,Mario,Lessard,,Mario,,69,190,L,18591,3119,lessama01,1978,1983,,,G,1954,6,25,Canada,QC,East Broughton,,,,,,
lessari01,,,Rick,Lessard,,Richard,,74,206,L,10940,3121,lessari01,1988,1991,,,D,1968,1,9,Canada,ON,Timmins,,,,,,
lesuepe01,lesuepe01c,lesuepe01h,Percy,LeSueur,,Percy Helier,,67,150,L,P196106,3122,lesuepe01,,,,,G,1881,11,21,Canada,QC,Quebec City,1962,1,27,,,
lesukbi01,,,Bill,Lesuk,,William Anton,Tractor,69,187,L,13379,3123,lesukbi01,1968,1979,1975,1978,L,1946,11,1,Canada,SK,Moose Jaw,,,,,,
leswija01,,,Jack,Leswick,,Jack,Newsy,66,155,R,13380,18916,leswija01,1933,1933,,,C,1910,1,1,Canada,SK,Humboldt,1934,8,7,Canada,MB,Winnipeg
leswipe01,,,Pete,Leswick,,Peter John,Pistol Pete,67,163,R,13381,13655,leswipe01,1936,1944,,,R,1916,7,12,Canada,SK,Saskatoon,2005,6,20,USA,CA,
leswito01,,,Tony,Leswick,,Anthony Joseph,Mighty Mouse,67,160,R,13382,3124,leswito01,1945,1957,,,L,1923,3,17,Canada,SK,Humboldt,2001,7,1,,,
letanal01,,,Alan,Letang,,Alan,,73,201,R,17208,17933,letanal01,1999,2002,,,D,1975,9,4,Canada,ON,Renfrew,,,,,,
letankr01,,,Kris,Letang,,Kristopher,,72,201,R,21680,80459,letankr01,2006,2011,,,D,1987,4,24,Canada,QC,Montreal,,,,,,
letesma01,,,Mark,Letestu,,,,71,195,R,,91120,letesma01,2009,2011,,,C,1985,2,4,Canada,AB,Elk Point,,,,,,
letoupi01,,,Pierre-Luc,Letourneau-Leblond,,,,74,210,L,21474,73188,letoupi01,2008,2011,,,R,1985,6,4,Canada,QC,Levis,,,,,,
letowtr01,,,Trevor,Letowski,,Trevor Lindsay,,70,180,R,10399,24125,letowtr01,1998,2007,,,R,1977,4,5,Canada,ON,Thunder Bay,,,,,,
levanjo01,,,Joe,Levandoski,,Joseph Thomas,,71,185,R,13383,13046,levanjo01,1946,1946,,,D,1921,3,17,Canada,ON,Cobalt,2001,12,20,Canada,ON,Kingston
levaslo01,,,Jean-Louis,Levasseur,,Jean Louis,,70,160,L,18592,8044,levasje01,1979,1979,1975,1978,G,1949,6,16,Canada,QC,Rouyn-Noranda,,,,,,
leveino01,,,Normand,Leveille,,Normand,,70,175,L,13384,3126,leveino01,1981,1982,,,L,1963,1,10,Canada,QC,Montreal,,,,,,
leveqgu01,,,Guy,Leveque,,Guy Scott,,71,180,R,10941,3127,leveqgu01,1992,1993,,,C,1972,12,28,Canada,ON,Kingston,2005,9,27,Canada,ON,St. Catharines
leverdo01,,,Don,Lever,,Donald Richard,Cleaver,71,185,L,13385,3128,leverdo01,1972,1986,,,L,1952,11,14,Canada,ON,South Porcupine,,,,,,
leviecr01,,,Craig,Levie,,Craig Dean,,71,190,R,13386,3129,leviecr01,1981,1986,,,D,1959,8,17,Canada,AB,Calgary,,,,,,
levinal01,,,Alex,Levinsky,,Alexander,Mine Boy,70,184,R,13387,3131,levinal01,1930,1938,,,D,1910,2,2,USA,NY,Syracuse,1990,9,1,Canada,ON,Toronto
levinsc01,,,Scott,Levins,,Scott M.,,76,210,R,10942,3130,levinsc01,1992,1997,,,R,1970,1,30,USA,WA,Spokane,,,,,,
levota01,,,Tapio,Levo,,Tapio,,73,200,L,13388,8344,levota01,1981,1982,,,D,1955,9,24,Finland,,Pori,,,,,,
lewicda01,,,Danny,Lewicki,,Daniel,Dashin' Danny,68,147,L,13389,3133,lewicda01,1950,1958,,,L,1931,3,12,Canada,ON,Fort William,,,,,,
lewisda01,lewisda01c,,Dave,Lewis,,David Rodney,,74,205,L,13391,3134,lewisda02,1973,1987,,,D,1953,7,3,Canada,SK,Kindersley,,,,,,
lewisda02,,,Dale,Lewis,,Dale Robert,,72,190,L,13390,6619,lewisda01,1975,1975,,,L,1952,7,28,Canada,AB,Edmonton,,,,,,
lewisdo01,,,Doug,Lewis,,Douglas,,68,155,L,13392,13334,lewisdo01,1946,1946,,,L,1921,3,3,Canada,MB,Winnipeg,1994,8,10,Canada,MB,Winnipeg
lewisgr01,,,Grant,Lewis,,,,75,200,R,21298,77653,lewisgr01,2008,2008,,,D,1985,1,20,USA,PA,Upper Saint Clair,,,,,,
lewishe01,,lewishe01h,Herbie,Lewis,,Herbert A.,The Duke of Duluth,69,163,L,P198901,3135,lewishe01,1928,1938,,,L,1906,4,17,Canada,AB,Calgary,1991,1,20,USA,IN,Indianapolis
lewistr01,,,Trevor,Lewis,,,,73,204,R,21940,81078,lewistr01,2008,2011,,,C,1987,1,8,USA,UT,Salt Lake City,,,,,,
leyri01,leyri01c,,Rick,Ley,,Richard Norman,,69,190,L,13394,3139,leyri01,1968,1980,1972,1978,D,1948,11,2,Canada,ON,Orillia,,,,,,
libaig01,,,Igor,Liba,,Igor,,72,192,L,13395,7988,libaig01,1988,1988,,,L,1960,11,4,Slovakia,,Presov,,,,,,
libbyje01,,,Jeff,Libby,,Jeffrey,,75,215,L,15196,26596,libbyje01,1997,1997,,,D,1974,3,1,USA,ME,Waterville,,,,,,
libetni01,,,Nick,Libett,,Nicholas Lynn,,73,195,L,13396,3143,libetni01,1967,1980,,,L,1945,12,9,Canada,ON,Stratford,,,,,,
licarto01,,,Tony,Licari,,Anthony,,67,147,R,13397,13331,licarto01,1946,1946,,,R,1921,4,9,Canada,ON,Ottawa,,,,,,
liddibo01,,,Bob,Liddington,,Robert Allen,,72,175,L,13398,3144,liddibo01,1970,1970,1972,1976,L,1948,9,15,Canada,AB,Calgary,,,,,,
lidstdo01,,,Doug,Lidster,,Douglas John Andrew,,73,190,R,10943,3145,lidstdo01,1983,1998,,,D,1960,10,18,Canada,BC,Kamloops,,,,,,
lidstni01,,,Nicklas,Lidstrom,,Nicklas Erik,,73,189,L,10944,3146,lidstni01,1991,2011,,,D,1970,4,28,Sweden,,Vasteras,,,,,,
liffida01,,,David,Liffiton,,,,74,210,L,20987,59670,liffida01,2005,2010,,,D,1984,10,18,Canada,ON,Windsor,,,,,,
liffier01,,,Ernie,Liffiton,,Ernest James (Sr.),,67,170,L,,,,,,,,D,1888,1,25,Canada,QC,Montreal,,,,,,
lilesjo01,,,John-Michael,Liles,,,,70,185,L,19713,49597,lilesjo01,2003,2011,,,D,1980,11,25,USA,IN,Indianapolis,,,,,,
liljaan01,,,Andreas,Lilja,,,,75,220,L,19609,37610,liljaan01,2000,2011,,,D,1975,7,13,Sweden,,Stockholm,,,,,,
lillejo01,,,John,Lilley,,John E.,,69,170,R,10946,3147,lillejo01,1993,1995,,,R,1972,8,3,USA,MA,Wakefield,,,,,,
lilyhle01,,,Len,Lilyholm,,Leonard,,68,165,R,,11897,lilyhle01,,,1972,1972,R,1941,4,1,USA,MN,Minneapolis,,,,,,
lindban01,,,Anders,Lindback,,,,78,205,,,,lindban01,2010,2011,,,G,1988,5,3,Sweden,,Gavle,,,,,,
lindbch01,,,Chris,Lindberg,,Christopher Lawrence,,73,190,L,10948,3149,lindbch01,1991,1993,,,L,1967,4,16,Canada,ON,Fort Frances,,,,,,
lindbjo01,,,Johan,Lindbom,,Johan,,74,216,L,11343,30374,lindbjo01,1997,1997,,,R,1971,7,8,Sweden,,Alvesta,,,,,,
lindbpe01,,,Pelle,Lindbergh,,Per-Eric,,69,165,L,18594,3150,lindbpe01,1981,1985,,,G,1959,5,24,Sweden,,Stockholm,1985,11,10,USA,NJ,Somerdale
lindeja01,,,Jamie,Linden,,Jamie Marion,,75,185,R,10194,3151,lindeja01,1994,1994,,,R,1972,7,19,Canada,AB,Medicine Hat,,,,,,
lindetr01,,,Trevor,Linden,,Trevor,,76,215,R,10949,3152,lindetr01,1988,2007,,,C,1970,4,11,Canada,AB,Medicine Hat,,,,,,
lindgla01,,,Lars,Lindgren,,Lars Sune,,73,200,L,13399,3153,lindgla01,1978,1983,,,D,1952,10,12,Sweden,,Pitea,,,,,,
lindgma01,,,Mats,Lindgren,,Mats,,74,202,L,14903,3154,lindgma01,1996,2002,,,C,1974,10,1,Sweden,,Skalleftea,,,,,,
lindgpe01,,,Perttu,Lindgren,,,,72,185,L,,84345,lindgpe01,2009,2009,,,C,1987,8,26,Finland,,Tampere,,,,,,
lindhma01,,,Mats,Lindh,,Mats,,73,180,L,,12041,lindhma01,,,1975,1976,C,1947,9,12,Sweden,,Orsa,,,,,,
lindhmi01,,,Mikael,Lindholm,,Mikael,,73,194,L,10950,3155,lindhmi01,1989,1989,,,L,1964,12,19,Sweden,,Brynas,,,,,,
lindju01,,,Juha,Lind,,Juha,,71,185,L,14849,28402,lindju01,1997,2000,,,L,1974,1,2,Finland,,Helsinki,,,,,,
lindqfr01,,,Fredrik,Lindquist,also known as Bremberg,Per Fredrik,,72,190,L,10952,41508,brembfr01,1998,1998,,,R,1973,6,21,Sweden,,Stockholm,,,,,,
lindrbr01,,,Brett,Lindros,,Brett,,76,215,R,10840,3157,lindrbr01,1994,1995,,,R,1975,12,2,Canada,ON,Toronto,,,,,,
lindrer01,,,Eric,Lindros,,Eric Bryan,The Next One,76,240,R,10953,3158,lindrer01,1992,2006,,,C,1973,2,28,Canada,ON,London,,,,,,
lindsbe01,,,Bert,Lindsay,,Leslie Bertrand,,67,160,L,18595,3159,lindsbe01,1917,1918,,,G,1881,7,23,Canada,ON,Garafraxa County,1960,11,11,Canada,ON,Sarnia
lindsbi01,,,Bill,Lindsay,,William Hamilton,,72,195,L,10954,3160,lindsbi01,1991,2003,,,L,1971,5,17,Canada,BC,Fernie,,,,,,
lindsdo01,,,Doug,Lindskog,,Douglas,,73,185,L,,8365,lindsdo01,,,1976,1976,L,1955,8,12,Canada,AB,Red Deer,,,,,,
lindsjo01,,,Joakim,Lindstrom,,,,72,187,L,20600,56896,lindsjo01,2005,2011,,,L,1983,12,5,Sweden,,Skelleftea,,,,,,
lindste01,lindste01c,lindste01h,Ted,Lindsay,,Theodore Robert Blake,Terrible Teddy,68,163,L,P196607,3161,lindste01,1944,1964,,,L,1925,7,29,Canada,ON,Renfrew,,,,,,
lindswi01,,,Willy,Lindstrom,,Bo Morgan,Willy the Wisp,72,180,L,13401,3162,lindswi01,1979,1986,1975,1978,R,1951,5,5,Sweden,,Grums,,,,,,
lingda01,,,David,Ling,,David G.,,70,204,R,11643,18627,lingda01,1996,2003,,,R,1975,1,9,Canada,NS,Halifax,,,,,,
linglch01,,,Charles,Linglet,,,,74,205,L,,49854,linglch01,2009,2009,,,L,1982,6,22,Canada,QC,Montreal,,,,,,
linseke01,,,Ken,Linseman,,Kenneth,The Rat,71,180,L,10956,3164,linseke01,1978,1991,1977,1977,C,1958,8,11,Canada,ON,Kingston,,,,,,
lintnri01,,,Richard,Lintner,,Richard,,75,212,R,14774,26790,lintnri01,1999,2002,,,D,1977,11,15,Slovakia,,Trencin,,,,,,
lipumch01,,,Chris,Lipuma,,Christopher Paul,,72,183,L,15035,3140,lipumch01,1992,1996,,,D,1971,3,23,USA,IL,Chicago,,,,,,
liscoca01,,,Carl,Liscombe,,Harold Carlyle,Lefty,67,162,L,13402,14156,liscoca01,1937,1945,,,L,1915,5,17,Canada,ON,Perth,2004,2,23,USA,HI,
lisinen01,,,Enver,Lisin,,,,74,190,L,21308,78687,lisinen01,2006,2009,,,R,1986,4,22,Russia,,Moscow,,,,,,
littlbr01,,,Bryan,Little,,,,71,200,R,21935,76840,littlbr01,2007,2011,,,C,1987,11,12,Canada,AB,Edmonton,,,,,,
littlne01,,,Neil,Little,,,,73,193,L,18325,3167,littlne01,2001,2003,,,G,1971,12,18,Canada,AB,Medicine Hat,,,,,,
littmda01,,,David,Littman,,David K.,,72,183,L,18326,3168,littmda01,1990,1992,,,G,1967,6,13,USA,RI,Cranston,,,,,,
litzeed01,,,Ed,Litzenberger,,Edward C.J.,Litz,73,174,R,13403,3169,litzeed01,1952,1963,,,R,1932,7,15,Canada,SK,Neudorf,2010,11,1,Canada,ON,Toronto
liutmi01,,,Mike,Liut,,Michael Dennis,,74,195,L,18327,3170,liutmi01,1979,1991,1977,1978,G,1956,1,7,Canada,ON,Weston,,,,,,
,livined01c,,Ed,Livingston,,Edward,,,,,,,,,,,,,,,,,,,,,,,,
lloydow01,,,Owen,Lloyd,,Owen George,,71,195,L,,7555,lloydow01,,,1977,1977,D,1957,4,30,Canada,BC,Vancouver,,,,,,
loachlo01,,,Lonnie,Loach,,Lonnie,,70,181,L,10957,718,loachlo01,1992,1993,,,L,1968,4,14,Canada,ON,New Liskeard,,,,,,
lobanal01,,,Alexander,Lobanov,,,,,,,,62062,lobanal01,,,1978,1978,,1953,1,31,,,,,,,,,
locasja01,,,Jacques,Locas,,Jacques Romeo,,71,175,R,13404,12141,locasja01,1947,1948,,,R,1926,2,12,Canada,QC,Montreal,9999,,,,,
locasja02,,,Jacques,Locas,,Jacques Romeo (Jr.),,68,170,R,,3172,locasja02,,,1974,1977,C,1954,1,7,Canada,QC,St. Jerome,2006,8,20,,,
lochebi01,,,Bill,Lochead,,William Alexander,Whip,73,195,R,13405,3173,lochebi01,1974,1979,,,F,1954,10,13,Canada,ON,Forest,,,,,,
lockeco01,,,Corey,Locke,,,,69,168,L,21002,59655,lockeco01,2007,2010,,,C,1984,5,8,Canada,ON,Toronto,,,,,,
lockeke01,,,Ken,Lockett,,Kenneth Richard,,72,160,L,18596,3175,lockeke01,1974,1975,1976,1976,G,1947,8,30,Canada,ON,Guelph,,,,,,
lockhho01,,,Howard,Lockhart,,Howard,Holes,68,180,L,18597,27764,lockhho01,1919,1924,,,G,1895,3,21,Canada,ON,North Bay,9999,,,,,
,,lockhth01h,Thomas,Lockhart,,Thomas F.,Tommy,,,,B196502,,,,,,,,1892,3,21,USA,NY,New York,1979,5,18,,,
lockino01,,,Norm,Locking,,Norman Wesley,,72,165,L,13406,16174,lockino01,1934,1935,,,L,1911,5,24,Canada,ON,Owen Sound,1995,5,15,,,
lodboda01,,,Dan,Lodboa,,Daniel Stephen,,69,170,L,,10882,lodboda01,,,1972,1972,L,1946,9,25,Canada,ON,Thorold,,,,,,
loeweda01,,,Darcy,Loewen,,Darcy Alan,Chainsaw,70,185,L,10959,3177,loeweda01,1989,1993,,,L,1969,2,26,Canada,AB,Calgary,,,,,,
lofthma01,,,Mark,Lofthouse,,Mark Allen,,74,195,R,13407,3179,lofthma01,1977,1982,,,R,1957,4,21,Canada,BC,New Westminster,,,,,,
loganda01,,,Dave,Logan,,David George,,70,190,L,13408,3182,loganda01,1975,1980,,,D,1954,7,2,Canada,QC,Montreal,,,,,,
loganro01,,,Robert,Logan,,Robert,,72,190,R,13409,3181,loganro01,1986,1988,,,R,1964,2,22,Canada,QC,Montreal,,,,,,
,,loicqpa01h,Paul,Loicq,,,,,,,B196102,,,,,,,,1890,,,Belgium,,,1953,,,,,
loisecl01,,,Claude,Loiselle,,Claude G.,,71,195,L,10960,3187,loisecl01,1981,1993,,,C,1963,5,29,Canada,ON,Ottawa,,,,,,
lojekma01,,,Martin,Lojek,,,,76,220,R,20995,71738,lojekma01,2006,2007,,,D,1985,8,19,Czech Republic,,Brno,,,,,,
lokotvl01,,,Vladimir,Lokotko,,,,,,,,60092,lokotvl01,,,1977,1977,D,1954,7,18,,,,,,,,,
loktian01,,,Andrei,Loktionov,,,,70,179,L,,112618,loktian01,2009,2011,,,C,1990,5,30,Russia,,Voskresensk,,,,,,
lomakan01,,,Andrei,Lomakin,,Andrei,,70,175,L,10961,3188,lomakan01,1991,1994,,,L,1964,4,3,USSR,,Voskresensk,2006,12,9,,,
lombama01,,,Matthew,Lombardi,,,,72,198,L,19774,43804,lombama01,2003,2011,,,C,1982,3,18,Canada,QC,Montreal,,,,,,
lomenma01,,,Mark,Lomenda,,Mark Wesley Thomas,,72,186,R,,8367,lomenma01,,,1974,1976,R,1954,4,14,Canada,SK,Esterhazy,,,,,,
loneybr01,,,Brian,Loney,,Brian D.,,74,200,R,10963,3191,loneybr01,1995,1995,,,R,1972,8,9,Canada,MB,Winnipeg,,,,,,
loneytr01,,,Troy,Loney,,Troy Ayne,,75,209,L,10964,3192,loneytr01,1983,1994,,,L,1963,9,21,Canada,AB,Bow Island,,,,,,
longba01,longba01c,,Barry,Long,,Barry Kenneth,Marathon Man,74,210,L,13410,3193,longba01,1972,1981,1974,1978,D,1949,1,3,Canada,AB,Red Deer,,,,,,
longfed01,,,Ed,Longfellow,,Edward,,,,,,,,,,,,,,,,,,,,,,,,
longst01,,,Stan,Long,,Stanley Gordon,,71,190,L,13411,13139,longst01,1951,1951,,,D,1929,11,6,Canada,ON,Owen Sound,1983,,,,,
longte01,,,Ted,Long,,Edward,,73,185,L,,6682,longte01,,,1976,1976,D,1955,1,26,Canada,ON,Woodstock,,,,,,
lonsbro01,,,Ross,Lonsberry,,Ross David,,71,195,L,13412,3196,lonsbro01,1966,1980,,,L,1947,2,7,Canada,SK,Watson,,,,,,
loobha01,,,Hakan,Loob,,Per Hakan,Hawk,69,170,R,13413,3198,loobha01,1983,1988,,,R,1960,7,3,Sweden,,Slite,,,,,,
loobpe01,,,Peter,Loob,,Peter,,75,190,R,13414,8280,loobpe01,1984,1984,,,D,1957,7,23,Sweden,,Karlstad,,,,,,
loprepe01,,,Pete,LoPresti,,Peter Jon,,73,195,L,18598,3171,loprepe01,1974,1980,,,G,1954,5,23,USA,MN,Virginia,,,,,,
