"Order_ID","Ship_Mode","Ship_Date","Ship_id"
21442,"DELIVERY TRUCK","01-01-2010","SHP_4596"
21442,"REGULAR AIR","01-01-2010","SHP_4597"
21444,"REGULAR AIR","16-04-2011","SHP_4598"
21861,"REGULAR AIR","20-08-2009","SHP_4599"
21956,"REGULAR AIR","03-02-2011","SHP_4600"
22051,"REGULAR AIR","01-01-2012","SHP_4601"
22085,"REGULAR AIR","11-03-2012","SHP_4602"
22085,"REGULAR AIR","09-03-2012","SHP_4603"
22086,"DELIVERY TRUCK","16-12-2011","SHP_4604"
22118,"REGULAR AIR","18-01-2009","SHP_4605"
22304,"REGULAR AIR","29-11-2011","SHP_4606"
22919,"REGULAR AIR","18-07-2009","SHP_4607"
23041,"REGULAR AIR","27-07-2010","SHP_4608"
23041,"REGULAR AIR","22-07-2010","SHP_4609"
23041,"DELIVERY TRUCK","27-07-2010","SHP_4610"
23232,"EXPRESS AIR","17-04-2010","SHP_4611"
23232,"REGULAR AIR","17-04-2010","SHP_4612"
23232,"REGULAR AIR","16-04-2010","SHP_4613"
23270,"DELIVERY TRUCK","17-03-2011","SHP_4614"
23270,"EXPRESS AIR","18-03-2011","SHP_4615"
23618,"REGULAR AIR","29-11-2012","SHP_4616"
24033,"DELIVERY TRUCK","04-01-2011","SHP_4617"
24066,"DELIVERY TRUCK","15-04-2012","SHP_4618"
24162,"REGULAR AIR","24-08-2009","SHP_4619"
24162,"DELIVERY TRUCK","23-08-2009","SHP_4620"
24384,"REGULAR AIR","28-03-2011","SHP_4621"
24448,"DELIVERY TRUCK","08-02-2012","SHP_4622"
24452,"REGULAR AIR","07-05-2009","SHP_4623"
24544,"EXPRESS AIR","27-01-2009","SHP_4624"
24544,"DELIVERY TRUCK","27-01-2009","SHP_4625"
24544,"REGULAR AIR","27-01-2009","SHP_4626"
24865,"REGULAR AIR","20-03-2012","SHP_4627"
24902,"REGULAR AIR","28-05-2010","SHP_4628"
25348,"REGULAR AIR","11-05-2012","SHP_4629"
25350,"REGULAR AIR","05-12-2010","SHP_4630"
25541,"REGULAR AIR","15-01-2009","SHP_4631"
25601,"REGULAR AIR","06-01-2009","SHP_4632"
25828,"REGULAR AIR","25-11-2010","SHP_4633"
26176,"REGULAR AIR","21-11-2011","SHP_4634"
26176,"REGULAR AIR","20-11-2011","SHP_4635"
26337,"REGULAR AIR","10-11-2009","SHP_4636"
26503,"REGULAR AIR","23-04-2011","SHP_4637"
26503,"REGULAR AIR","22-04-2011","SHP_4638"
26657,"REGULAR AIR","01-10-2012","SHP_4639"
26787,"EXPRESS AIR","21-09-2011","SHP_4640"
26919,"REGULAR AIR","12-12-2012","SHP_4641"
26945,"REGULAR AIR","05-02-2009","SHP_4642"
27364,"REGULAR AIR","22-05-2011","SHP_4643"
27460,"REGULAR AIR","13-05-2009","SHP_4644"
27460,"REGULAR AIR","14-05-2009","SHP_4645"
27717,"REGULAR AIR","29-10-2011","SHP_4646"
27936,"REGULAR AIR","09-07-2011","SHP_4647"
28228,"REGULAR AIR","12-07-2012","SHP_4648"
28259,"REGULAR AIR","06-11-2009","SHP_4649"
28419,"EXPRESS AIR","04-11-2009","SHP_4650"
28614,"REGULAR AIR","21-10-2009","SHP_4651"
28741,"REGULAR AIR","01-03-2011","SHP_4652"
28769,"REGULAR AIR","28-08-2010","SHP_4653"
28928,"REGULAR AIR","02-05-2010","SHP_4654"
28928,"REGULAR AIR","30-04-2010","SHP_4655"
29058,"REGULAR AIR","05-01-2010","SHP_4656"
29058,"REGULAR AIR","04-01-2010","SHP_4657"
29058,"REGULAR AIR","03-01-2010","SHP_4658"
29127,"REGULAR AIR","02-04-2009","SHP_4659"
29191,"DELIVERY TRUCK","29-06-2012","SHP_4660"
29249,"REGULAR AIR","17-06-2011","SHP_4661"
29249,"EXPRESS AIR","18-06-2011","SHP_4662"
29347,"REGULAR AIR","14-08-2012","SHP_4663"
29478,"REGULAR AIR","12-04-2010","SHP_4664"
29991,"REGULAR AIR","07-10-2012","SHP_4665"
30853,"REGULAR AIR","30-07-2011","SHP_4666"
30886,"REGULAR AIR","17-05-2012","SHP_4667"
31042,"DELIVERY TRUCK","20-11-2012","SHP_4668"
31042,"REGULAR AIR","20-11-2012","SHP_4669"
31078,"REGULAR AIR","11-02-2009","SHP_4670"
31493,"EXPRESS AIR","18-10-2009","SHP_4671"
31555,"REGULAR AIR","04-01-2012","SHP_4672"
31555,"DELIVERY TRUCK","07-01-2012","SHP_4673"
31744,"REGULAR AIR","10-09-2012","SHP_4674"
31842,"REGULAR AIR","17-07-2010","SHP_4675"
31910,"REGULAR AIR","30-10-2009","SHP_4676"
32069,"REGULAR AIR","21-11-2011","SHP_4677"
32519,"REGULAR AIR","13-10-2010","SHP_4678"
32647,"REGULAR AIR","20-11-2011","SHP_4679"
32647,"DELIVERY TRUCK","20-11-2011","SHP_4680"
32966,"DELIVERY TRUCK","02-02-2012","SHP_4681"
32966,"REGULAR AIR","30-01-2012","SHP_4682"
33218,"REGULAR AIR","08-01-2010","SHP_4683"
33218,"REGULAR AIR","07-01-2010","SHP_4684"
33285,"REGULAR AIR","20-01-2012","SHP_4685"
33479,"REGULAR AIR","20-09-2012","SHP_4686"
33537,"REGULAR AIR","15-08-2010","SHP_4687"
33537,"REGULAR AIR","14-08-2010","SHP_4688"
33569,"REGULAR AIR","01-09-2009","SHP_4689"
33571,"REGULAR AIR","14-10-2011","SHP_4690"
33637,"REGULAR AIR","26-11-2012","SHP_4691"
33670,"REGULAR AIR","29-04-2012","SHP_4692"
33670,"REGULAR AIR","28-04-2012","SHP_4693"
33794,"REGULAR AIR","24-02-2011","SHP_4694"
33857,"REGULAR AIR","30-04-2010","SHP_4695"
34400,"REGULAR AIR","28-12-2012","SHP_4696"
34400,"REGULAR AIR","29-12-2012","SHP_4697"
34407,"REGULAR AIR","31-07-2010","SHP_4698"
34432,"REGULAR AIR","08-04-2009","SHP_4699"
34497,"REGULAR AIR","11-03-2009","SHP_4700"
34497,"REGULAR AIR","12-03-2009","SHP_4701"
34498,"EXPRESS AIR","20-02-2009","SHP_4702"
34498,"REGULAR AIR","20-02-2009","SHP_4703"
35045,"REGULAR AIR","04-04-2012","SHP_4704"
35265,"REGULAR AIR","30-11-2010","SHP_4705"
35265,"DELIVERY TRUCK","30-11-2010","SHP_4706"
35265,"REGULAR AIR","01-12-2010","SHP_4707"
35461,"REGULAR AIR","01-06-2009","SHP_4708"
35461,"REGULAR AIR","02-06-2009","SHP_4709"
35590,"REGULAR AIR","03-12-2012","SHP_4710"
35687,"EXPRESS AIR","19-11-2011","SHP_4711"
35776,"REGULAR AIR","06-02-2009","SHP_4712"
35782,"REGULAR AIR","12-08-2011","SHP_4713"
35782,"DELIVERY TRUCK","10-08-2011","SHP_4714"
35813,"EXPRESS AIR","21-04-2009","SHP_4715"
36003,"REGULAR AIR","02-11-2010","SHP_4716"
36102,"REGULAR AIR","21-05-2010","SHP_4717"
36295,"REGULAR AIR","06-09-2010","SHP_4718"
36323,"REGULAR AIR","20-10-2010","SHP_4719"
36354,"REGULAR AIR","07-06-2012","SHP_4720"
36512,"DELIVERY TRUCK","29-03-2012","SHP_4721"
36512,"REGULAR AIR","31-03-2012","SHP_4722"
36932,"REGULAR AIR","12-07-2009","SHP_4723"
37025,"REGULAR AIR","11-11-2009","SHP_4724"
37124,"REGULAR AIR","01-04-2012","SHP_4725"
37696,"REGULAR AIR","11-07-2009","SHP_4726"
37696,"REGULAR AIR","09-07-2009","SHP_4727"
37702,"REGULAR AIR","12-06-2011","SHP_4728"
37794,"REGULAR AIR","26-03-2009","SHP_4729"
37794,"REGULAR AIR","28-03-2009","SHP_4730"
37987,"REGULAR AIR","04-07-2009","SHP_4731"
37987,"DELIVERY TRUCK","04-07-2009","SHP_4732"
38340,"REGULAR AIR","21-01-2009","SHP_4733"
38528,"REGULAR AIR","22-12-2011","SHP_4734"
38786,"DELIVERY TRUCK","20-06-2011","SHP_4735"
38852,"REGULAR AIR","03-11-2009","SHP_4736"
39008,"DELIVERY TRUCK","30-04-2011","SHP_4737"
39331,"EXPRESS AIR","14-09-2011","SHP_4738"
39399,"REGULAR AIR","19-12-2012","SHP_4739"
39876,"REGULAR AIR","15-04-2012","SHP_4740"
39876,"DELIVERY TRUCK","15-04-2012","SHP_4741"
40032,"DELIVERY TRUCK","07-12-2012","SHP_4742"
40261,"EXPRESS AIR","06-11-2009","SHP_4743"
40261,"REGULAR AIR","06-11-2009","SHP_4744"
40706,"EXPRESS AIR","22-01-2012","SHP_4745"
40708,"REGULAR AIR","13-10-2009","SHP_4746"
40964,"REGULAR AIR","26-05-2011","SHP_4747"
42243,"REGULAR AIR","13-03-2012","SHP_4748"
42437,"DELIVERY TRUCK","07-03-2012","SHP_4749"
42437,"REGULAR AIR","06-03-2012","SHP_4750"
42887,"REGULAR AIR","11-06-2012","SHP_4751"
42887,"REGULAR AIR","12-06-2012","SHP_4752"
42887,"DELIVERY TRUCK","12-06-2012","SHP_4753"
43137,"REGULAR AIR","27-02-2011","SHP_4754"
43554,"REGULAR AIR","02-11-2009","SHP_4755"
43782,"REGULAR AIR","15-11-2010","SHP_4756"
43904,"REGULAR AIR","03-05-2010","SHP_4757"
43904,"REGULAR AIR","02-05-2010","SHP_4758"
43906,"REGULAR AIR","09-02-2012","SHP_4759"
44064,"EXPRESS AIR","05-03-2010","SHP_4760"
44064,"REGULAR AIR","06-03-2010","SHP_4761"
44224,"REGULAR AIR","10-08-2010","SHP_4762"
44325,"REGULAR AIR","12-02-2009","SHP_4763"
44422,"REGULAR AIR","15-04-2012","SHP_4764"
44609,"REGULAR AIR","23-06-2011","SHP_4765"
44609,"EXPRESS AIR","22-06-2011","SHP_4766"
44935,"REGULAR AIR","20-11-2010","SHP_4767"
45127,"REGULAR AIR","30-12-2012","SHP_4768"
45413,"REGULAR AIR","09-06-2010","SHP_4769"
45413,"REGULAR AIR","08-06-2010","SHP_4770"
45571,"REGULAR AIR","24-09-2012","SHP_4771"
45571,"REGULAR AIR","25-09-2012","SHP_4772"
45575,"REGULAR AIR","12-04-2012","SHP_4773"
45794,"REGULAR AIR","26-09-2011","SHP_4774"
45860,"REGULAR AIR","12-08-2012","SHP_4775"
46021,"DELIVERY TRUCK","04-03-2009","SHP_4776"
46147,"REGULAR AIR","17-01-2011","SHP_4777"
46147,"EXPRESS AIR","17-01-2011","SHP_4778"
46147,"DELIVERY TRUCK","17-01-2011","SHP_4779"
46211,"REGULAR AIR","18-06-2010","SHP_4780"
46241,"REGULAR AIR","16-03-2009","SHP_4781"
46244,"DELIVERY TRUCK","03-07-2009","SHP_4782"
46244,"REGULAR AIR","04-07-2009","SHP_4783"
46305,"REGULAR AIR","03-08-2011","SHP_4784"
46372,"REGULAR AIR","26-02-2011","SHP_4785"
46372,"REGULAR AIR","27-02-2011","SHP_4786"
46656,"REGULAR AIR","17-07-2009","SHP_4787"
46721,"REGULAR AIR","14-09-2009","SHP_4788"
46852,"EXPRESS AIR","30-01-2012","SHP_4789"
46852,"REGULAR AIR","29-01-2012","SHP_4790"
46949,"REGULAR AIR","08-03-2010","SHP_4791"
46951,"REGULAR AIR","18-11-2011","SHP_4792"
47075,"DELIVERY TRUCK","19-10-2011","SHP_4793"
47399,"REGULAR AIR","01-08-2012","SHP_4794"
47493,"DELIVERY TRUCK","13-02-2009","SHP_4795"
47777,"REGULAR AIR","27-11-2012","SHP_4796"
47844,"DELIVERY TRUCK","14-12-2010","SHP_4797"
47941,"REGULAR AIR","08-08-2009","SHP_4798"
48423,"REGULAR AIR","31-10-2012","SHP_4799"
48837,"REGULAR AIR","20-07-2011","SHP_4800"
48993,"EXPRESS AIR","31-05-2012","SHP_4801"
49123,"REGULAR AIR","26-02-2009","SHP_4802"
49220,"REGULAR AIR","14-08-2011","SHP_4803"
49409,"REGULAR AIR","17-08-2011","SHP_4804"
49479,"DELIVERY TRUCK","29-07-2011","SHP_4805"
49600,"REGULAR AIR","12-03-2011","SHP_4806"
49987,"REGULAR AIR","21-01-2011","SHP_4807"
50242,"REGULAR AIR","21-07-2010","SHP_4808"
50275,"EXPRESS AIR","06-12-2009","SHP_4809"
50275,"REGULAR AIR","06-12-2009","SHP_4810"
50403,"REGULAR AIR","13-05-2012","SHP_4811"
50405,"REGULAR AIR","02-07-2011","SHP_4812"
50464,"REGULAR AIR","30-09-2011","SHP_4813"
50465,"REGULAR AIR","13-03-2011","SHP_4814"
50469,"REGULAR AIR","20-06-2010","SHP_4815"
50789,"REGULAR AIR","14-03-2011","SHP_4816"
51044,"REGULAR AIR","18-01-2012","SHP_4817"
51044,"DELIVERY TRUCK","22-01-2012","SHP_4818"
51044,"REGULAR AIR","25-01-2012","SHP_4819"
51302,"REGULAR AIR","26-08-2011","SHP_4820"
51392,"REGULAR AIR","13-11-2009","SHP_4821"
51650,"REGULAR AIR","03-06-2011","SHP_4822"
51650,"DELIVERY TRUCK","03-06-2011","SHP_4823"
51652,"EXPRESS AIR","11-04-2011","SHP_4824"
51652,"EXPRESS AIR","10-04-2011","SHP_4825"
51876,"REGULAR AIR","07-03-2012","SHP_4826"
52070,"REGULAR AIR","03-12-2009","SHP_4827"
52160,"EXPRESS AIR","06-07-2011","SHP_4828"
52160,"REGULAR AIR","05-07-2011","SHP_4829"
52258,"REGULAR AIR","17-02-2009","SHP_4830"
52608,"REGULAR AIR","25-01-2009","SHP_4831"
52640,"EXPRESS AIR","04-01-2011","SHP_4832"
53412,"REGULAR AIR","16-09-2009","SHP_4833"
53568,"DELIVERY TRUCK","29-06-2010","SHP_4834"
53956,"REGULAR AIR","09-08-2011","SHP_4835"
54371,"REGULAR AIR","15-02-2012","SHP_4836"
54371,"REGULAR AIR","17-02-2012","SHP_4837"
54436,"EXPRESS AIR","19-09-2009","SHP_4838"
54436,"REGULAR AIR","20-09-2009","SHP_4839"
54464,"REGULAR AIR","03-09-2009","SHP_4840"
54464,"REGULAR AIR","02-09-2009","SHP_4841"
54468,"REGULAR AIR","15-12-2009","SHP_4842"
54819,"REGULAR AIR","15-10-2009","SHP_4843"
54819,"REGULAR AIR","12-10-2009","SHP_4844"
54819,"REGULAR AIR","10-10-2009","SHP_4845"
54882,"REGULAR AIR","09-02-2011","SHP_4846"
54882,"REGULAR AIR","08-02-2011","SHP_4847"
55042,"EXPRESS AIR","10-12-2011","SHP_4848"
55042,"REGULAR AIR","09-12-2011","SHP_4849"
55046,"EXPRESS AIR","14-04-2009","SHP_4850"
55297,"REGULAR AIR","21-10-2010","SHP_4851"
55360,"REGULAR AIR","24-01-2009","SHP_4852"
55360,"DELIVERY TRUCK","23-01-2009","SHP_4853"
55623,"DELIVERY TRUCK","06-10-2012","SHP_4854"
55650,"REGULAR AIR","23-10-2011","SHP_4855"
55651,"REGULAR AIR","10-03-2012","SHP_4856"
55651,"REGULAR AIR","08-03-2012","SHP_4857"
56322,"REGULAR AIR","02-10-2011","SHP_4858"
56608,"REGULAR AIR","20-11-2009","SHP_4859"
56612,"REGULAR AIR","22-07-2009","SHP_4860"
56835,"REGULAR AIR","20-02-2010","SHP_4861"
57058,"EXPRESS AIR","09-05-2012","SHP_4862"
57058,"REGULAR AIR","10-05-2012","SHP_4863"
57506,"REGULAR AIR","13-02-2009","SHP_4864"
57574,"DELIVERY TRUCK","24-07-2012","SHP_4865"
57602,"REGULAR AIR","26-05-2012","SHP_4866"
57921,"REGULAR AIR","18-08-2010","SHP_4867"
57921,"REGULAR AIR","20-08-2010","SHP_4868"
57958,"EXPRESS AIR","01-03-2009","SHP_4869"
58086,"REGULAR AIR","11-03-2011","SHP_4870"
58182,"EXPRESS AIR","22-02-2009","SHP_4871"
58342,"REGULAR AIR","01-04-2011","SHP_4872"
59174,"EXPRESS AIR","03-01-2010","SHP_4873"
59361,"REGULAR AIR","31-08-2012","SHP_4874"
59365,"DELIVERY TRUCK","09-12-2009","SHP_4875"
59492,"REGULAR AIR","01-11-2012","SHP_4876"
59684,"DELIVERY TRUCK","15-01-2011","SHP_4877"
59684,"EXPRESS AIR","16-01-2011","SHP_4878"
59684,"REGULAR AIR","17-01-2011","SHP_4879"
59684,"REGULAR AIR","30-12-2010","SHP_4880"
229,"REGULAR AIR","29-12-2010","SHP_4881"
512,"REGULAR AIR","19-05-2011","SHP_4882"
512,"EXPRESS AIR","21-05-2011","SHP_4883"
1287,"REGULAR AIR","06-07-2009","SHP_4884"
1895,"REGULAR AIR","31-05-2009","SHP_4885"
2023,"REGULAR AIR","05-05-2012","SHP_4886"
2023,"REGULAR AIR","07-05-2012","SHP_4887"
2593,"EXPRESS AIR","05-09-2010","SHP_4888"
2593,"DELIVERY TRUCK","04-09-2010","SHP_4889"
3461,"REGULAR AIR","01-02-2010","SHP_4890"
3554,"REGULAR AIR","25-06-2011","SHP_4891"
4166,"REGULAR AIR","27-02-2010","SHP_4892"
5059,"EXPRESS AIR","11-11-2010","SHP_4893"
5254,"REGULAR AIR","27-07-2012","SHP_4894"
5575,"REGULAR AIR","23-07-2011","SHP_4895"
5954,"DELIVERY TRUCK","04-12-2012","SHP_4896"
6018,"REGULAR AIR","20-08-2012","SHP_4897"
6018,"REGULAR AIR","23-08-2012","SHP_4898"
6336,"EXPRESS AIR","30-08-2011","SHP_4899"
7559,"REGULAR AIR","14-10-2010","SHP_4900"
7559,"REGULAR AIR","13-10-2010","SHP_4901"
8070,"REGULAR AIR","29-01-2012","SHP_4902"
8259,"DELIVERY TRUCK","18-04-2009","SHP_4903"
8642,"REGULAR AIR","17-01-2010","SHP_4904"
8803,"REGULAR AIR","21-12-2012","SHP_4905"
8803,"REGULAR AIR","23-12-2012","SHP_4906"
9383,"REGULAR AIR","18-03-2009","SHP_4907"
10278,"DELIVERY TRUCK","19-09-2011","SHP_4908"
10949,"DELIVERY TRUCK","31-03-2009","SHP_4909"
11335,"REGULAR AIR","22-10-2009","SHP_4910"
11335,"DELIVERY TRUCK","23-10-2009","SHP_4911"
12355,"REGULAR AIR","29-05-2011","SHP_4912"
13127,"DELIVERY TRUCK","03-08-2010","SHP_4913"
14978,"DELIVERY TRUCK","28-05-2010","SHP_4914"
14978,"REGULAR AIR","28-05-2010","SHP_4915"
15751,"REGULAR AIR","16-08-2009","SHP_4916"
15815,"REGULAR AIR","03-05-2009","SHP_4917"
15815,"REGULAR AIR","01-05-2009","SHP_4918"
16737,"REGULAR AIR","21-06-2011","SHP_4919"
17124,"EXPRESS AIR","26-10-2009","SHP_4920"
17666,"REGULAR AIR","10-09-2010","SHP_4921"
17666,"REGULAR AIR","08-09-2010","SHP_4922"
19075,"REGULAR AIR","27-09-2009","SHP_4923"
21220,"DELIVERY TRUCK","25-12-2012","SHP_4924"
21600,"REGULAR AIR","11-04-2010","SHP_4925"
22117,"EXPRESS AIR","13-08-2010","SHP_4926"
22117,"REGULAR AIR","15-08-2010","SHP_4927"
22211,"REGULAR AIR","05-10-2011","SHP_4928"
22211,"DELIVERY TRUCK","04-10-2011","SHP_4929"
22404,"REGULAR AIR","23-11-2010","SHP_4930"
23362,"REGULAR AIR","29-08-2010","SHP_4931"
23399,"EXPRESS AIR","29-12-2010","SHP_4932"
23781,"REGULAR AIR","02-11-2011","SHP_4933"
23812,"DELIVERY TRUCK","27-07-2012","SHP_4934"
24199,"REGULAR AIR","17-06-2009","SHP_4935"
25155,"REGULAR AIR","27-01-2010","SHP_4936"
25155,"EXPRESS AIR","25-01-2010","SHP_4937"
26084,"EXPRESS AIR","21-10-2012","SHP_4938"
26146,"REGULAR AIR","18-10-2009","SHP_4939"
26146,"REGULAR AIR","20-10-2009","SHP_4940"
26529,"DELIVERY TRUCK","01-02-2011","SHP_4941"
26693,"EXPRESS AIR","23-08-2010","SHP_4942"
26948,"REGULAR AIR","23-11-2011","SHP_4943"
26951,"REGULAR AIR","09-04-2010","SHP_4944"
27141,"REGULAR AIR","05-02-2010","SHP_4945"
27302,"REGULAR AIR","12-09-2012","SHP_4946"
27426,"REGULAR AIR","25-02-2010","SHP_4947"
27426,"EXPRESS AIR","02-03-2010","SHP_4948"
27810,"EXPRESS AIR","30-01-2010","SHP_4949"
28674,"REGULAR AIR","16-08-2011","SHP_4950"
28742,"REGULAR AIR","29-04-2012","SHP_4951"
28742,"DELIVERY TRUCK","06-05-2012","SHP_4952"
28772,"REGULAR AIR","07-02-2009","SHP_4953"
28772,"EXPRESS AIR","08-02-2009","SHP_4954"
29152,"REGULAR AIR","27-07-2011","SHP_4955"
29152,"REGULAR AIR","23-07-2011","SHP_4956"
29639,"REGULAR AIR","19-04-2011","SHP_4957"
30407,"REGULAR AIR","17-04-2009","SHP_4958"
31175,"EXPRESS AIR","29-09-2009","SHP_4959"
32455,"REGULAR AIR","24-09-2010","SHP_4960"
32484,"DELIVERY TRUCK","05-02-2011","SHP_4961"
34402,"REGULAR AIR","04-05-2010","SHP_4962"
34402,"EXPRESS AIR","05-05-2010","SHP_4963"
34723,"DELIVERY TRUCK","11-12-2012","SHP_4964"
34723,"DELIVERY TRUCK","12-12-2012","SHP_4965"
34723,"REGULAR AIR","11-12-2012","SHP_4966"
34757,"EXPRESS AIR","30-05-2012","SHP_4967"
34913,"REGULAR AIR","24-11-2011","SHP_4968"
35136,"REGULAR AIR","09-10-2009","SHP_4969"
35299,"REGULAR AIR","12-08-2012","SHP_4970"
36676,"DELIVERY TRUCK","27-08-2011","SHP_4971"
36676,"REGULAR AIR","26-08-2011","SHP_4972"
36708,"REGULAR AIR","21-09-2011","SHP_4973"
36835,"REGULAR AIR","22-10-2009","SHP_4974"
36835,"REGULAR AIR","21-10-2009","SHP_4975"
37127,"REGULAR AIR","03-10-2010","SHP_4976"
37667,"REGULAR AIR","03-12-2011","SHP_4977"
37825,"REGULAR AIR","24-07-2009","SHP_4978"
37825,"REGULAR AIR","29-07-2009","SHP_4979"
37861,"REGULAR AIR","30-12-2011","SHP_4980"
37926,"REGULAR AIR","10-09-2009","SHP_4981"
38304,"REGULAR AIR","24-03-2011","SHP_4982"
38978,"DELIVERY TRUCK","05-08-2009","SHP_4983"
39267,"REGULAR AIR","20-01-2010","SHP_4984"
39267,"REGULAR AIR","19-01-2010","SHP_4985"
40772,"REGULAR AIR","14-02-2012","SHP_4986"
40928,"REGULAR AIR","17-09-2009","SHP_4987"
41216,"REGULAR AIR","02-07-2009","SHP_4988"
41216,"DELIVERY TRUCK","03-07-2009","SHP_4989"
42310,"REGULAR AIR","22-07-2009","SHP_4990"
42403,"REGULAR AIR","21-06-2009","SHP_4991"
43138,"REGULAR AIR","18-03-2012","SHP_4992"
43138,"DELIVERY TRUCK","16-03-2012","SHP_4993"
43206,"EXPRESS AIR","24-08-2009","SHP_4994"
43207,"REGULAR AIR","13-06-2010","SHP_4995"
43207,"REGULAR AIR","16-06-2010","SHP_4996"
43207,"REGULAR AIR","11-06-2010","SHP_4997"
43650,"REGULAR AIR","24-03-2009","SHP_4998"
43650,"REGULAR AIR","25-03-2009","SHP_4999"
44290,"REGULAR AIR","23-03-2010","SHP_5000"
44613,"REGULAR AIR","31-08-2010","SHP_5001"
44965,"REGULAR AIR","06-10-2011","SHP_5002"
45733,"REGULAR AIR","07-12-2010","SHP_5003"
45893,"REGULAR AIR","27-05-2011","SHP_5004"
46113,"EXPRESS AIR","03-12-2009","SHP_5005"
46311,"REGULAR AIR","25-07-2011","SHP_5006"
46311,"REGULAR AIR","26-07-2011","SHP_5007"
46311,"REGULAR AIR","27-07-2011","SHP_5008"
47398,"DELIVERY TRUCK","19-06-2011","SHP_5009"
47554,"DELIVERY TRUCK","13-03-2010","SHP_5010"
47554,"REGULAR AIR","20-03-2010","SHP_5011"
48135,"REGULAR AIR","19-04-2009","SHP_5012"
49346,"REGULAR AIR","08-05-2011","SHP_5013"
49346,"REGULAR AIR","06-05-2011","SHP_5014"
49735,"REGULAR AIR","24-09-2009","SHP_5015"
50087,"REGULAR AIR","17-05-2010","SHP_5016"
50466,"EXPRESS AIR","30-06-2012","SHP_5017"
50501,"REGULAR AIR","31-05-2009","SHP_5018"
50818,"REGULAR AIR","08-10-2012","SHP_5019"
50852,"REGULAR AIR","13-06-2011","SHP_5020"
52068,"REGULAR AIR","13-01-2012","SHP_5021"
52068,"DELIVERY TRUCK","13-01-2012","SHP_5022"
52068,"DELIVERY TRUCK","14-01-2012","SHP_5023"
52068,"DELIVERY TRUCK","15-01-2012","SHP_5024"
52641,"REGULAR AIR","10-10-2010","SHP_5025"
53378,"EXPRESS AIR","14-07-2012","SHP_5026"
53378,"REGULAR AIR","14-07-2012","SHP_5027"
55136,"REGULAR AIR","11-10-2010","SHP_5028"
55655,"REGULAR AIR","26-09-2012","SHP_5029"
55750,"DELIVERY TRUCK","29-08-2010","SHP_5030"
56064,"REGULAR AIR","29-10-2009","SHP_5031"
56804,"REGULAR AIR","29-03-2011","SHP_5032"
56804,"REGULAR AIR","28-03-2011","SHP_5033"
57157,"REGULAR AIR","29-02-2012","SHP_5034"
58053,"REGULAR AIR","10-01-2010","SHP_5035"
58116,"DELIVERY TRUCK","29-03-2009","SHP_5036"
58181,"REGULAR AIR","09-10-2012","SHP_5037"
58308,"DELIVERY TRUCK","21-05-2010","SHP_5038"
58308,"REGULAR AIR","22-05-2010","SHP_5039"
58308,"REGULAR AIR","23-05-2010","SHP_5040"
58339,"REGULAR AIR","13-06-2009","SHP_5041"
58339,"EXPRESS AIR","14-06-2009","SHP_5042"
58883,"REGULAR AIR","17-08-2012","SHP_5043"
59777,"EXPRESS AIR","13-12-2010","SHP_5044"
548,"REGULAR AIR","21-09-2009","SHP_5045"
548,"REGULAR AIR","22-09-2009","SHP_5046"
771,"REGULAR AIR","17-06-2011","SHP_5047"
1925,"REGULAR AIR","06-03-2012","SHP_5048"
2086,"EXPRESS AIR","20-10-2009","SHP_5049"
2086,"REGULAR AIR","19-10-2009","SHP_5050"
2086,"REGULAR AIR","21-10-2009","SHP_5051"
6560,"REGULAR AIR","08-01-2011","SHP_5052"
6560,"DELIVERY TRUCK","09-01-2011","SHP_5053"
7105,"REGULAR AIR","28-06-2010","SHP_5054"
7776,"DELIVERY TRUCK","15-03-2009","SHP_5055"
7776,"DELIVERY TRUCK","14-03-2009","SHP_5056"
8450,"REGULAR AIR","15-04-2012","SHP_5057"
8450,"REGULAR AIR","14-04-2012","SHP_5058"
16164,"DELIVERY TRUCK","07-01-2012","SHP_5059"
18789,"REGULAR AIR","18-03-2011","SHP_5060"
19105,"REGULAR AIR","30-10-2009","SHP_5061"
19105,"REGULAR AIR","28-10-2009","SHP_5062"
19136,"REGULAR AIR","06-08-2010","SHP_5063"
19206,"REGULAR AIR","03-04-2010","SHP_5064"
19206,"DELIVERY TRUCK","01-04-2010","SHP_5065"
19654,"REGULAR AIR","09-01-2011","SHP_5066"
20037,"REGULAR AIR","15-01-2009","SHP_5067"
20037,"DELIVERY TRUCK","15-01-2009","SHP_5068"
20549,"REGULAR AIR","13-01-2009","SHP_5069"
20832,"REGULAR AIR","30-07-2010","SHP_5070"
20832,"REGULAR AIR","01-08-2010","SHP_5071"
22887,"REGULAR AIR","19-11-2010","SHP_5072"
23936,"REGULAR AIR","19-12-2009","SHP_5073"
24326,"REGULAR AIR","01-10-2011","SHP_5074"
24326,"REGULAR AIR","30-09-2011","SHP_5075"
25926,"DELIVERY TRUCK","21-11-2009","SHP_5076"
25926,"REGULAR AIR","22-11-2009","SHP_5077"
27687,"REGULAR AIR","24-04-2010","SHP_5078"
27776,"EXPRESS AIR","08-05-2010","SHP_5079"
27813,"REGULAR AIR","14-01-2009","SHP_5080"
28256,"DELIVERY TRUCK","23-02-2009","SHP_5081"
28550,"DELIVERY TRUCK","23-03-2011","SHP_5082"
28550,"REGULAR AIR","21-03-2011","SHP_5083"
28870,"REGULAR AIR","11-11-2011","SHP_5084"
